,word,audio_complexity,position,sentence,start_time,end_time,set_manually,process,translation,word_occurrence,word_complexity,sentence_complexity,word_importance,sentence_group,speed,speech_volume,ambient_volume,occurrence,display
134,you,0.0234375,2,Then you are high.,61.14,61.92,False,True,du,0.8571428571428571,0.0,0.4437928199050078,0.546875,26,0.4717283008140469,0.6231986880302429,0.4760719596968997,12.0,False
135,are,0.02099609375,3,Then you are high.,61.92,61.92,False,True,bist,0.1428571428571428,0.0,0.4437928199050078,0.793701171875,26,0.4717283008140469,0.6231986880302429,0.0,2.0,False
136,high,0.1201171875,4,Then you are high.,61.92,62.16,False,True,high,0.0,0.2,0.4437928199050078,0.9999155402183532,26,0.4717283008140469,0.6231986880302429,0.0,0.0,False
137,well,0.20556640625,1,"Well, beside the point.",62.48,63.08,False,True,Nun,0.0,0.0,0.4796719310437448,0.90576171875,27,0.8972159750827474,0.7052435874938965,0.4052565028026751,0.0,False
138,beside,1.0,2,"Well, beside the point.",,,False,True,neben,0.0,0.0,0.4796719310437448,0.2060546875,27,0.8972159750827474,0.7052435874938965,0.0,0.0,False
139,the,0.1787109375,3,"Well, beside the point.",63.08,63.08,False,True,dem,0.2857142857142857,0.0,0.4796719310437448,0.954437255859375,27,0.8972159750827474,0.7052435874938965,0.0,4.0,False
140,point,0.00634765625,4,"Well, beside the point.",63.08,63.08,False,True,Punkt,0.0714285714285714,0.2,0.4796719310437448,0.00732421875,27,0.8972159750827474,0.7052435874938965,0.0,1.0,False
141,mm-hmm,1.0,1,Mm-hmm.,,,True,True, Nein,0.0,0.0,0.4132630023492722,0.3056640625,28,0.6325610346403169,0.5,0.0,,False
142,point,0.43896484375,1,Point is I learned everything I know from those girls.,75.28,75.68,False,True,Ziffer,0.1428571428571428,0.2,0.5879022377383942,0.948150634765625,29,0.4196957852154298,0.7175989151000977,0.0,2.0,False
143,is,0.07958984375,2,Point is I learned everything I know from those girls.,75.68,75.98,False,True,wird,0.0714285714285714,0.0,0.5879022377383942,0.928466796875,29,0.4196957852154298,0.7175989151000977,0.0,1.0,False
144,i,0.64306640625,3,Point is I learned everything I know from those girls.,76.36,76.96,False,True,i,0.4285714285714285,0.0,0.5879022377383942,0.02783203125,29,0.4196957852154298,0.7175989151000977,0.0,6.0,False
145,learned,0.4404296875,4,Point is I learned everything I know from those girls.,76.96,77.2,False,True,gelernt,0.0,0.0,0.5879022377383942,0.5166015625,29,0.4196957852154298,0.7175989151000977,0.0,0.0,False
146,everything,0.00537109375,5,Point is I learned everything I know from those girls.,77.2,77.52,False,True,alles,0.0,0.0,0.5879022377383942,0.53076171875,29,0.4196957852154298,0.7175989151000977,0.0,0.0,False
147,i,0.0693359375,6,Point is I learned everything I know from those girls.,77.52,77.76,False,True,ich,0.5,0.0,0.5879022377383942,0.01513671875,29,0.4196957852154298,0.7175989151000977,0.0,7.0,False
148,know,0.02197265625,7,Point is I learned everything I know from those girls.,77.76,78.0,False,True,weiß,0.1428571428571428,0.0,0.5879022377383942,0.5478515625,29,0.4196957852154298,0.7175989151000977,0.0,2.0,False
149,from,0.00927734375,8,Point is I learned everything I know from those girls.,78.0,78.2,False,True,von,0.0,0.0,0.5879022377383942,0.044921875,29,0.4196957852154298,0.7175989151000977,0.0,0.0,False
150,those,0.00732421875,9,Point is I learned everything I know from those girls.,78.2,78.48,False,True,diesen,0.0714285714285714,0.0,0.5879022377383942,0.8724365234375,29,0.4196957852154298,0.7175989151000977,0.0,1.0,False
151,girls,0.0029296875,10,Point is I learned everything I know from those girls.,78.48,78.86,False,True,Mädchen,0.0,0.0,0.5879022377383942,0.9973030090332032,29,0.4196957852154298,0.7175989151000977,0.0,0.0,False
152,the,0.43701171875,1,"""The Golden Girls""?",79.18,79.24,False,True,Die,0.3571428571428571,0.0,0.4488227059667439,0.072265625,30,0.7549149868676407,0.79575514793396,0.0,5.0,False
153,golden,0.486328125,2,"""The Golden Girls""?",79.24,79.48,False,True,Goldenen,0.0,0.2,0.4488227059667439,0.0419921875,30,0.7549149868676407,0.79575514793396,0.0,0.0,False
154,girls,0.11083984375,3,"""The Golden Girls""?",79.48,79.82,False,True,Mädchen,0.0714285714285714,0.0,0.4488227059667439,0.843505859375,30,0.7549149868676407,0.79575514793396,0.0,1.0,False
155,i,0.2822265625,1,"I was alone in New York, you know?",80.9,80.98,False,True,Ich,0.5714285714285714,0.0,0.5690866219874747,0.535400390625,31,0.4115251064890673,0.7716917395591736,0.0,8.0,False
156,was,0.0048828125,2,"I was alone in New York, you know?",80.98,81.16,False,True,war,0.0,0.0,0.5690866219874747,0.965087890625,31,0.4115251064890673,0.7716917395591736,0.0,0.0,False
157,alone,0.30419921875,3,"I was alone in New York, you know?",81.16,81.66,False,True,allein,0.0714285714285714,0.2,0.5690866219874747,0.9999856352806092,31,0.4115251064890673,0.7716917395591736,0.0,1.0,False
158,in,0.18212890625,4,"I was alone in New York, you know?",81.66,82.18,False,True,in,0.0,0.2,0.5690866219874747,0.0263671875,31,0.4115251064890673,0.7716917395591736,0.0,0.0,False
159,new,0.033203125,5,"I was alone in New York, you know?",82.18,82.3,False,True,New,0.0,0.0,0.5690866219874747,0.0185546875,31,0.4115251064890673,0.7716917395591736,0.0,0.0,False
160,york,0.00048828125,6,"I was alone in New York, you know?",82.3,82.76,False,True,York,0.0,0.4,0.5690866219874747,0.39404296875,31,0.4115251064890673,0.7716917395591736,0.0,0.0,False
161,you,0.2255859375,7,"I was alone in New York, you know?",83.48,83.48,False,True,du,0.9285714285714286,0.0,0.5690866219874747,0.15576171875,31,0.4115251064890673,0.7716917395591736,0.0,13.0,False
162,know,0.03125,8,"I was alone in New York, you know?",83.48,83.64,False,True,weißt,0.2142857142857142,0.0,0.5690866219874747,0.0576171875,31,0.4115251064890673,0.7716917395591736,0.0,3.0,False
163,turning,0.38818359375,1,Turning tricks.,85.14000000000001,85.66000000000001,False,True,Drehen,0.0,0.4,0.4062047360130194,0.9999976033359416,32,0.3640815831431273,0.4397349655628204,0.0,0.0,True
164,tricks,0.25634765625,2,Turning tricks.,85.66000000000001,86.18,False,True,drehen,0.0,0.4,0.4062047360130194,0.9999688863754272,32,0.3640815831431273,0.4397349655628204,0.0,0.0,True
165,begging,0.13525390625,1,Begging for the scraps.,86.84,87.06,False,True,bettle,0.0,0.2,0.5308841005000929,0.9999999999835222,33,0.5387154505120356,0.4785529971122741,0.0,0.0,False
166,for,0.0361328125,2,Begging for the scraps.,87.06,87.32,False,True,nach,0.0714285714285714,0.2,0.5308841005000929,0.20849609375,33,0.5387154505120356,0.4785529971122741,0.0,1.0,False
167,the,1.0,3,Begging for the scraps.,87.32,87.44,False,True,den,0.4285714285714285,0.0,0.5308841005000929,0.8621826171875,33,0.5387154505120356,0.4785529971122741,0.0,6.0,False
168,scraps,1.0,4,Begging for the scraps.,87.44,88.0,False,True,Resten,0.0,0.6,0.5308841005000929,0.9999999999947776,33,0.5387154505120356,0.4785529971122741,0.0,0.0,True
169,who,0.03173828125,1,Who do you think kept me company?,90.24,90.34,False,True,Wer,0.0,0.0,0.530748382560021,0.14013671875,34,0.8751594112970702,1.148798942565918,0.0,0.0,False
170,do,0.27734375,2,Who do you think kept me company?,,,False,True,tun,0.1428571428571428,0.0,0.530748382560021,0.021484375,34,0.8751594112970702,1.148798942565918,0.0,2.0,False
171,you,0.0009765625,3,Who do you think kept me company?,90.34,90.48,False,True,Sie,1.0,0.0,0.530748382560021,0.0322265625,34,0.8751594112970702,1.148798942565918,0.0,14.0,False
172,think,0.0009765625,4,Who do you think kept me company?,90.48,90.66,False,True,du,0.1428571428571428,0.0,0.530748382560021,0.20556640625,34,0.8751594112970702,1.148798942565918,0.0,2.0,False
173,kept,1.0,5,Who do you think kept me company?,90.66,90.8,False,True,hat,0.0,0.0,0.530748382560021,0.964508056640625,34,0.8751594112970702,1.148798942565918,0.0,0.0,False
174,me,0.551025390625,6,Who do you think kept me company?,90.8,91.02,False,True,mir,0.0714285714285714,0.0,0.530748382560021,0.96905517578125,34,0.8751594112970702,1.148798942565918,0.0,1.0,False
175,company,0.25732421875,7,Who do you think kept me company?,91.02,91.38,False,True,Gesellschaft,0.0,0.2,0.530748382560021,0.8343505859375,34,0.8751594112970702,1.148798942565918,0.0,0.0,False
176,the,0.1484375,1,"""The Golden Girls"".",92.9,93.14,False,True,Die,0.5,0.0,0.4481495221698997,0.0224609375,35,0.5,1.0963705778121948,0.0,7.0,False
177,golden,0.01220703125,2,"""The Golden Girls"".",93.14,93.44,False,True,Goldenen,0.0714285714285714,0.2,0.4481495221698997,0.02880859375,35,0.5,1.0963705778121948,0.0,1.0,False
178,girls,0.01513671875,3,"""The Golden Girls"".",93.44,93.9,False,True,Mädchen,0.1428571428571428,0.0,0.4481495221698997,0.8446044921875,35,0.5,1.0963705778121948,0.0,2.0,False
179,3:00,1.0,1,"3:00 a.m. to 5:00 a.m., they lit up the shelter's shitty TV.",,,False,True,Drei Uhr,0.0,0.0,0.7571705062400071,0.788818359375,36,0.7334207925067022,0.5809150338172913,0.0,0.0,False
180,a.m,1.0,2,"3:00 a.m. to 5:00 a.m., they lit up the shelter's shitty TV.",,,False,True,morgens,0.0,0.0,0.7571705062400071,0.0009765625,36,0.7334207925067022,0.5809150338172913,0.0,0.0,False
181,to,1.0,3,"3:00 a.m. to 5:00 a.m., they lit up the shelter's shitty TV.",,,False,True,bis,0.2857142857142857,0.0,0.7571705062400071,0.310546875,36,0.7334207925067022,0.5809150338172913,0.0,4.0,False
182,5:00,1.0,4,"3:00 a.m. to 5:00 a.m., they lit up the shelter's shitty TV.",,,False,True,fünf Uhr,0.0,0.0,0.7571705062400071,0.2119140625,36,0.7334207925067022,0.5809150338172913,0.0,0.0,False
183,a.m,1.0,5,"3:00 a.m. to 5:00 a.m., they lit up the shelter's shitty TV.",,,False,True,morgens,0.0714285714285714,0.0,0.7571705062400071,0.0,36,0.7334207925067022,0.5809150338172913,0.0,1.0,False
184,they,0.02001953125,6,"3:00 a.m. to 5:00 a.m., they lit up the shelter's shitty TV.",97.0,97.16,False,True,sie,0.0,0.0,0.7571705062400071,0.0009765625,36,0.7334207925067022,0.5809150338172913,0.0,0.0,False
185,lit,1.0,7,"3:00 a.m. to 5:00 a.m., they lit up the shelter's shitty TV.",,,False,True,angezündet,0.0,0.2,0.7571705062400071,0.01123046875,36,0.7334207925067022,0.5809150338172913,0.0,0.0,True
186,up,0.01123046875,8,"3:00 a.m. to 5:00 a.m., they lit up the shelter's shitty TV.",97.36,97.52,False,True,nach oben,0.0,0.2,0.7571705062400071,0.778564453125,36,0.7334207925067022,0.5809150338172913,0.0,0.0,True
187,the,1.0,9,"3:00 a.m. to 5:00 a.m., they lit up the shelter's shitty TV.",,,False,True,den,0.5714285714285714,0.0,0.7571705062400071,0.7562255859375,36,0.7334207925067022,0.5809150338172913,0.0,8.0,True
188,shelter's,1.0,10,"3:00 a.m. to 5:00 a.m., they lit up the shelter's shitty TV.",,,False,True,Tierheims,0.0,0.0,0.7571705062400071,0.00048828125,36,0.7334207925067022,0.5809150338172913,0.0,0.0,True
189,shitty,1.0,11,"3:00 a.m. to 5:00 a.m., they lit up the shelter's shitty TV.",98.0,98.36,False,True,Scheiße.,0.0,1.0,0.7571705062400071,0.1689453125,36,0.7334207925067022,0.5809150338172913,0.0,0.0,True
190,tv,0.26318359375,12,"3:00 a.m. to 5:00 a.m., they lit up the shelter's shitty TV.",98.36,98.66,False,True,Fernseher,0.0,0.0,0.7571705062400071,0.672607421875,36,0.7334207925067022,0.5809150338172913,0.0,0.0,True
191,and,0.04150390625,1,And you're not talking about porn?,98.94,99.06,False,True,Und,0.0714285714285714,0.0,0.5309707257861216,0.8538818359375,37,0.7549149868676278,0.5578265190124512,0.0,1.0,False
192,you're,0.0146484375,2,And you're not talking about porn?,99.06,99.16,False,True,du redest,0.0714285714285714,0.0,0.5309707257861216,0.644775390625,37,0.7549149868676278,0.5578265190124512,0.0,1.0,False
193,not,0.09912109375,3,And you're not talking about porn?,99.16,99.34,False,True,nicht,0.0714285714285714,0.0,0.5309707257861216,0.142578125,37,0.7549149868676278,0.5578265190124512,0.0,1.0,False
194,talking,0.0048828125,4,And you're not talking about porn?,99.34,99.64,False,True,Sprechen,0.0,0.2,0.5309707257861216,0.47021484375,37,0.7549149868676278,0.5578265190124512,0.0,0.0,False
195,about,0.00341796875,5,And you're not talking about porn?,99.64,99.86,False,True,von,0.0,0.0,0.5309707257861216,0.1171875,37,0.7549149868676278,0.5578265190124512,0.0,0.0,False
196,porn,0.2197265625,6,And you're not talking about porn?,99.86,100.22,False,True,Pornos,0.0,1.0,0.5309707257861216,0.0126953125,37,0.7549149868676278,0.5578265190124512,0.0,0.0,False
197,the,0.634521484375,1,"""The Golden Shower Girls""?",100.54,100.62,False,True,Die,0.6428571428571429,0.0,0.5066981879460932,0.04931640625,38,0.7310585786300049,0.5949315428733826,0.0,9.0,False
198,golden,0.359375,2,"""The Golden Shower Girls""?",100.62,100.86,False,True,Goldenen,0.1428571428571428,0.2,0.5066981879460932,0.1513671875,38,0.7310585786300049,0.5949315428733826,0.0,2.0,False
199,shower,0.09814453125,3,"""The Golden Shower Girls""?",100.86,101.16,False,True,Dusche,0.0,0.2,0.5066981879460932,0.9830169677734376,38,0.7310585786300049,0.5949315428733826,0.0,0.0,False
200,girls,0.8568115234375,4,"""The Golden Shower Girls""?",101.16,101.54,False,True,Duschmädchen,0.2142857142857142,0.0,0.5066981879460932,0.999997079885361,38,0.7310585786300049,0.5949315428733826,0.0,3.0,False
201,that's,1.0,1,That's disrespectful.,,,False,True,Das ist,0.0,0.0,0.4488781771121582,0.61474609375,39,0.8636748877148772,0.4780858159065246,0.0,0.0,False
202,disrespectful,1.0,2,That's disrespectful.,102.46,102.98,False,True,respektlos,0.0,0.4,0.4488781771121582,0.578369140625,39,0.8636748877148772,0.4780858159065246,0.0,0.0,False
203,aw,1.0,1,Aw.,,,True,True,nein,0.0,1.0,0.2534282056515459,0.9999997615814208,40,0.6325610346403169,0.5,0.0,,False
204,he's,1.0,1,He's so sensitive.,,,False,True,Er ist,0.0714285714285714,0.0,0.4488162308587436,0.642578125,41,0.6224593312018567,0.8571977615356445,0.0,1.0,False
205,so,0.16064453125,2,He's so sensitive.,103.94,104.12,True,True,so,0.0714285714285714,0.2,0.4488162308587436,0.733642578125,41,0.6224593312018567,0.8571977615356445,0.0,,False
206,sensitive,1.0,3,He's so sensitive.,104.12,104.74,False,True,sensibel,0.0,0.6,0.4488162308587436,0.94140625,41,0.6224593312018567,0.8571977615356445,0.0,0.0,False
207,no,0.04150390625,1,No.,105.2,105.44,False,True,Nein,0.0714285714285714,0.0,0.3197781495081403,0.962158203125,42,0.5208212853727541,0.8086701035499573,0.0,1.0,False
208,those,1.0,1,"Those saucy ladies, they made their own family.",106.44,106.54,False,True,Diese,0.1428571428571428,0.0,0.5848657783626523,0.791748046875,43,0.5553280552623685,0.6900137066841125,0.0,2.0,False
209,saucy,1.0,2,"Those saucy ladies, they made their own family.",106.54,106.96,False,True,süßen,0.0,1.0,0.5848657783626523,0.9999999578548682,43,0.5553280552623685,0.6900137066841125,0.0,0.0,True
210,ladies,0.0556640625,3,"Those saucy ladies, they made their own family.",106.96,107.5,False,True,Damen,0.0,0.0,0.5848657783626523,0.949493408203125,43,0.5553280552623685,0.6900137066841125,0.0,0.0,False
211,they,0.0048828125,4,"Those saucy ladies, they made their own family.",108.08,108.08,False,True,haben,0.0714285714285714,0.0,0.5848657783626523,0.4658203125,43,0.5553280552623685,0.6900137066841125,0.0,1.0,False
212,made,0.01416015625,5,"Those saucy ladies, they made their own family.",108.08,108.32,False,True,gemacht,0.0,0.2,0.5848657783626523,0.27197265625,43,0.5553280552623685,0.6900137066841125,0.0,0.0,False
213,their,0.0078125,6,"Those saucy ladies, they made their own family.",108.32,108.54,False,True,ihre,0.0,0.0,0.5848657783626523,0.989013671875,43,0.5553280552623685,0.6900137066841125,0.0,0.0,False
214,own,0.0,7,"Those saucy ladies, they made their own family.",108.54,108.72,False,True,eigene,0.0714285714285714,0.2,0.5848657783626523,0.39794921875,43,0.5553280552623685,0.6900137066841125,0.0,1.0,False
215,family,0.00927734375,8,"Those saucy ladies, they made their own family.",108.72,109.14,False,True,Familie,0.0,0.0,0.5848657783626523,0.25390625,43,0.5553280552623685,0.6900137066841125,0.0,0.0,False
216,so,0.14404296875,1,So I did what they did.,,,True,True,Also,0.1428571428571428,0.2,0.5068485766291702,0.8057861328125,44,0.6325610346403169,0.5,0.0,,False
217,i,0.5791015625,2,So I did what they did.,,,False,True,ich,0.6428571428571429,0.0,0.5068485766291702,0.93988037109375,44,0.6325610346403169,0.5,0.0,9.0,False
218,did,0.04638671875,3,So I did what they did.,,,False,True,tat,0.0,0.0,0.5068485766291702,0.949981689453125,44,0.6325610346403169,0.5,0.0,0.0,False
219,what,0.01953125,4,So I did what they did.,,,False,True,was,0.0714285714285714,0.0,0.5068485766291702,0.62451171875,44,0.6325610346403169,0.5,0.0,1.0,False
220,they,0.04296875,5,So I did what they did.,,,False,True,sie,0.1428571428571428,0.0,0.5068485766291702,0.944122314453125,44,0.6325610346403169,0.5,0.0,2.0,False
221,did,0.021484375,6,So I did what they did.,,,False,True,taten,0.0714285714285714,0.0,0.5068485766291702,0.895751953125,44,0.6325610346403169,0.5,0.0,1.0,False
222,you,0.123046875,1,You are my Blanche.,113.42,114.0,False,True,Du,1.0,0.0,0.4796773027675917,0.1748046875,45,0.2772120133687752,0.3781281113624573,0.0,15.0,False
223,are,0.0107421875,2,You are my Blanche.,114.0,114.22,False,True,bist,0.2142857142857142,0.0,0.4796773027675917,0.51953125,45,0.2772120133687752,0.3781281113624573,0.0,3.0,False
224,my,0.3154296875,3,You are my Blanche.,114.22,114.3,False,True,meine,0.0,0.0,0.4796773027675917,0.9942970275878906,45,0.2772120133687752,0.3781281113624573,0.0,0.0,False
225,blanche,1.0,4,You are my Blanche.,114.3,115.34,False,True,Blanche,0.0,1.0,0.4796773027675917,0.999999998459117,45,0.2772120133687752,0.3781281113624573,0.0,0.0,True
226,blanche,1.0,1,Blanche?,,,True,True,Blanche,0.0714285714285714,1.0,0.3711899209783343,0.9999999999872138,46,0.6325610346403169,0.5,0.0,,True
